ts_code,trade_date,symbol,name,area,industry,market,exchange,list_status,list_date,delist_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj_factor,reference_factor,open_adj,high_adj,low_adj,close_adj,limit_pre_close,up_limit,down_limit,is_suspended,is_st,is_research_universe,st_data_available,has_stock_metadata,is_listed_on_date,has_invalid_raw_price,has_invalid_adjusted_price,has_invalid_adj_factor,has_invalid_volume,has_invalid_amount,has_zero_volume,is_open_at_up_limit,is_open_at_down_limit,is_close_at_up_limit,is_close_at_down_limit,can_trade_at_open
000009.SZ,2025-02-17,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.96,8.98,8.79,8.9,8.98,-0.08,-0.8909,308831.96,274105.215,8.977,9.0053,8.931842359499408,8.95177950762329,8.762376600446403,8.872030915127759,8.98,9.88,8.08,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-02-17,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,2.86,2.98,2.85,2.94,2.87,0.07,2.439,297805.0,87067.638,10.775,10.775,2.86,2.9800000000000004,2.85,2.94,2.87,3.16,2.58,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-02-17,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.56,8.68,8.52,8.59,8.55,0.04,0.4678,53416.0,46016.363,4.411,4.411,8.56,8.68,8.52,8.59,8.55,9.41,7.7,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-02-17,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,5.05,5.06,4.99,5.01,5.05,-0.04,-0.7921,140310.96,70369.979,29.9276,30.3449,4.980552910044191,4.99041539105418,4.9213780239842615,4.941102986004238,5.05,5.56,4.55,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-02-18,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.76,11.96,11.76,11.81,11.78,0.03,0.2547,1996610.49,2371071.467,127.7841,134.5794,11.16620386180946,11.35610528803071,11.16620386180946,11.213679218364774,11.78,12.96,10.6,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-02-18,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.64,7.76,7.47,7.52,7.68,-0.16,-2.0833,2009495.45,1528472.572,181.704,181.704,7.64,7.76,7.47,7.52,7.68,8.45,6.91,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-02-18,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,13.77,13.8,13.0,13.15,13.77,-0.62,-4.5025,109073.0,145144.533,4.064,4.064,13.77,13.8,13.0,13.15,13.77,15.15,12.39,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-02-18,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,7.08,7.09,6.66,6.66,7.08,-0.42,-5.9322,337017.25,230353.342,39.74,39.74,7.080000000000001,7.09,6.66,6.66,7.08,7.79,6.37,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-02-18,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,6.64,6.69,6.52,6.55,6.66,-0.11,-1.6517,45332.0,29936.632,8.284,8.284,6.64,6.69,6.52,6.55,6.66,7.33,5.99,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-02-18,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.78,2.79,2.67,2.69,2.79,-0.1,-3.5842,676345.88,185127.911,22.408,22.408,2.78,2.79,2.67,2.69,2.79,3.07,2.51,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-02-18,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.91,9.08,8.8,8.81,8.9,-0.09,-1.0112,380881.67,340932.978,8.977,9.0053,8.8819994891897,9.051465248242701,8.772345174508345,8.782313748570287,8.9,9.79,8.01,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-02-18,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,2.94,2.95,2.81,2.83,2.94,-0.11,-3.7415,219071.0,62981.177,10.775,10.775,2.94,2.95,2.81,2.83,2.94,3.23,2.65,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-02-18,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.59,8.59,8.28,8.31,8.59,-0.28,-3.2596,43385.0,36517.216,4.411,4.411,8.59,8.59,8.28,8.31,8.59,9.45,7.73,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-02-18,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,5.03,5.03,4.96,4.99,5.01,-0.02,-0.3992,134846.51,67434.765,29.9276,30.3449,4.960827948024216,4.960827948024216,4.891790580954296,4.9213780239842615,5.01,5.51,4.51,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-02-19,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.8,11.81,11.68,11.71,11.81,-0.1,-0.8467,1177748.95,1382467.174,127.7841,134.5794,11.204184147053711,11.213679218364774,11.090243291320961,11.118728505254149,11.81,12.99,10.63,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-02-19,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.5,7.72,7.48,7.65,7.52,0.13,1.7287,1809174.57,1375280.251,181.704,181.704,7.499999999999999,7.72,7.48,7.65,7.52,8.27,6.77,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-02-19,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,13.23,13.39,13.02,13.23,13.15,0.08,0.6084,79310.3,104546.175,4.064,4.064,13.23,13.39,13.02,13.23,13.15,14.47,11.84,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-02-19,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,6.67,6.76,6.63,6.68,6.66,0.02,0.3003,283191.47,189496.81,39.74,39.74,6.67,6.76,6.63,6.680000000000001,6.66,7.33,5.99,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-02-19,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,6.57,6.59,6.48,6.57,6.55,0.02,0.3053,34260.0,22407.098,8.284,8.284,6.57,6.59,6.48,6.57,6.55,7.21,5.9,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-02-19,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.69,2.96,2.68,2.96,2.69,0.27,10.0372,1674058.87,486264.814,22.408,22.408,2.69,2.96,2.68,2.96,2.69,2.96,2.42,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True
000009.SZ,2025-02-19,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.76,8.88,8.7,8.82,8.81,0.01,0.1135,263298.42,231368.798,8.977,9.0053,8.73247087826058,8.852093767003876,8.672659433888931,8.792282322632229,8.81,9.69,7.93,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-02-19,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,2.8,2.85,2.8,2.83,2.83,0.0,0.0,141946.0,39997.554,10.775,10.775,2.8,2.85,2.8,2.83,2.83,3.11,2.55,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-02-19,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.27,8.35,8.26,8.31,8.31,0.0,0.0,32440.0,26924.615,4.411,4.411,8.27,8.35,8.26,8.31,8.31,9.14,7.48,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-02-19,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,4.98,5.0,4.96,4.99,4.99,0.0,0.0,105205.97,52391.257,29.9276,30.3449,4.911515542974273,4.93124050499425,4.891790580954296,4.9213780239842615,4.99,5.49,4.49,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-02-20,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.71,11.76,11.65,11.66,11.71,-0.05,-0.427,784396.27,917231.443,127.7841,134.5794,11.118728505254149,11.16620386180946,11.061758077387774,11.071253148698837,11.71,12.88,10.54,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-02-20,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.59,7.6,7.49,7.52,7.65,-0.13,-1.6993,1370246.87,1032220.443,181.704,181.704,7.59,7.6,7.49,7.52,7.65,8.42,6.89,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-02-20,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,13.15,13.28,12.94,13.12,13.23,-0.11,-0.8314,70310.0,91963.589,4.064,4.064,13.15,13.28,12.94,13.12,13.23,14.55,11.91,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-02-20,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,6.64,6.8,6.5,6.78,6.68,0.1,1.497,355609.45,236693.681,39.74,39.74,6.64,6.800000000000001,6.5,6.78,6.68,7.35,6.01,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-02-20,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,6.58,6.66,6.55,6.59,6.57,0.02,0.3044,38783.0,25642.858,8.284,8.284,6.58,6.66,6.55,6.59,6.57,7.23,5.91,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-02-20,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,3.0,3.05,2.87,2.9,2.96,-0.06,-2.027,2470489.86,725311.575,22.408,22.408,3.0,3.0499999999999994,2.87,2.8999999999999995,2.96,3.26,2.66,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-02-20,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.8,8.81,8.66,8.72,8.82,-0.1,-1.1338,222870.15,194228.669,8.977,9.0053,8.772345174508345,8.782313748570287,8.632785137641166,8.692596582012815,8.82,9.7,7.94,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-02-20,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,2.8,2.83,2.79,2.82,2.83,-0.01,-0.3534,115611.0,32535.656,10.775,10.775,2.8,2.83,2.79,2.82,2.83,3.11,2.55,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-02-20,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.35,8.35,8.25,8.33,8.31,0.02,0.2407,28341.0,23526.87,4.411,4.411,8.35,8.35,8.25,8.33,8.31,9.14,7.48,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-02-20,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,4.97,4.98,4.93,4.94,4.99,-0.05,-1.002,113673.11,56285.802,29.9276,30.3449,4.901653061964284,4.911515542974273,4.862203137924331,4.872065618934319,4.99,5.49,4.49,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-02-21,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.69,11.71,11.55,11.64,11.66,-0.02,-0.1715,973968.97,1131033.824,127.7841,134.5794,11.099738362632023,11.118728505254149,10.966807364277148,11.052263006076712,11.66,12.83,10.49,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-02-21,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.53,7.73,7.49,7.62,7.52,0.1,1.3298,1935128.82,1474661.906,181.704,181.704,7.53,7.73,7.49,7.619999999999999,7.52,8.27,6.77,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-02-21,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,13.12,13.42,12.75,13.39,13.12,0.27,2.0579,107097.0,140586.57,4.064,4.064,13.12,13.42,12.75,13.39,13.12,14.43,11.81,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-02-21,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,6.87,6.9,6.53,6.65,6.78,-0.13,-1.9174,375325.27,249495.027,39.74,39.74,6.87,6.9,6.53,6.65,6.78,7.46,6.1,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-02-21,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,6.64,6.64,6.46,6.49,6.59,-0.1,-1.5175,41951.02,27251.838,8.284,8.284,6.64,6.64,6.46,6.49,6.59,7.25,5.93,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-02-21,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.87,2.92,2.85,2.91,2.9,0.01,0.3448,1346562.57,389255.039,22.408,22.408,2.87,2.92,2.85,2.91,2.9,3.19,2.61,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-02-21,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.72,8.82,8.68,8.75,8.72,0.03,0.344,311483.83,272048.544,8.977,9.0053,8.692596582012815,8.792282322632229,8.65272228576505,8.722502304198638,8.72,9.59,7.85,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-02-21,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,2.81,2.87,2.8,2.83,2.82,0.01,0.3546,157302.11,44377.622,10.775,10.775,2.81,2.87,2.8,2.83,2.82,3.1,2.54,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-02-21,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.34,8.39,8.21,8.26,8.33,-0.07,-0.8403,37763.31,31256.367,4.411,4.411,8.34,8.39,8.21,8.26,8.33,9.16,7.5,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-02-21,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,4.95,4.97,4.92,4.96,4.94,0.02,0.4049,115756.43,57237.925,29.9276,30.3449,4.881928099944307,4.901653061964284,4.852340656914342,4.891790580954296,4.94,5.43,4.45,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-02-24,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.63,11.69,11.56,11.59,11.64,-0.05,-0.4296,949956.17,1103548.964,127.7841,134.5794,11.04276793476565,11.099738362632023,10.976302435588211,11.004787649521399,11.64,12.8,10.48,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-02-24,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.66,8.07,7.66,7.82,7.62,0.2,2.6247,3175918.06,2493456.398,181.704,181.704,7.66,8.07,7.66,7.82,7.62,8.38,6.86,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-02-24,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,12.05,12.94,12.05,12.78,13.39,-0.61,-4.5556,152866.0,192167.648,4.064,4.064,12.05,12.94,12.05,12.78,13.39,14.73,12.05,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False
000006.SZ,2025-02-24,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,6.58,6.73,6.51,6.52,6.65,-0.13,-1.9549,318681.96,209844.651,39.74,39.74,6.580000000000001,6.730000000000001,6.51,6.52,6.65,7.32,5.99,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-02-24,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,6.48,6.75,6.44,6.61,6.49,0.12,1.849,74180.5,49316.403,8.284,8.284,6.48,6.75,6.44,6.61,6.49,7.14,5.84,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-02-24,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.91,2.98,2.88,2.92,2.91,0.01,0.3436,1133664.1,331235.07,22.408,22.408,2.91,2.98,2.8799999999999994,2.92,2.91,3.2,2.62,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-02-24,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.8,8.92,8.73,8.82,8.75,0.07,0.8,305461.39,269110.369,8.977,9.0053,8.772345174508345,8.891968063251642,8.702565156074757,8.792282322632229,8.75,9.63,7.88,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-02-24,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,2.84,3.09,2.83,2.94,2.83,0.11,3.8869,444326.11,131906.982,10.775,10.775,2.84,3.09,2.83,2.94,2.83,3.11,2.55,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-02-24,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.28,8.42,8.22,8.36,8.26,0.1,1.2107,39946.88,33379.135,4.411,4.411,8.28,8.42,8.22,8.36,8.26,9.09,7.43,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-02-24,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,4.96,5.0,4.94,4.98,4.96,0.02,0.4032,132309.2,65942.571,29.9276,30.3449,4.891790580954296,4.93124050499425,4.872065618934319,4.911515542974273,4.96,5.46,4.46,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-02-25,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.56,11.58,11.46,11.47,11.59,-0.12,-1.0354,917156.02,1055685.157,127.7841,134.5794,10.976302435588211,10.995292578210336,10.881351722477586,10.890846793788649,11.59,12.75,10.43,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-02-25,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.75,7.86,7.67,7.68,7.82,-0.14,-1.7903,1771479.75,1369423.942,181.704,181.704,7.75,7.859999999999999,7.67,7.680000000000001,7.82,8.6,7.04,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-02-25,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,12.8,13.48,12.8,13.2,12.78,0.42,3.2864,175625.37,232086.429,4.064,4.064,12.8,13.48,12.8,13.2,12.78,14.06,11.5,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-02-25,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,6.44,6.57,6.38,6.41,6.52,-0.11,-1.6871,266472.04,171975.706,39.74,39.74,6.44,6.57,6.38,6.41,6.52,7.17,5.87,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-02-25,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,6.61,6.61,6.43,6.45,6.61,-0.16,-2.4206,51840.16,33590.6,8.284,8.284,6.61,6.61,6.43,6.45,6.61,7.27,5.95,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-02-25,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.89,2.93,2.85,2.9,2.92,-0.02,-0.6849,710383.09,205958.303,22.408,22.408,2.89,2.9300000000000006,2.85,2.8999999999999995,2.92,3.21,2.63,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-02-25,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.75,8.77,8.66,8.69,8.82,-0.13,-1.4739,212811.5,185312.517,8.977,9.0053,8.722502304198638,8.742439452322522,8.632785137641166,8.662690859826991,8.82,9.7,7.94,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-02-25,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,2.92,3.02,2.9,2.93,2.94,-0.01,-0.3401,327302.0,96950.943,10.775,10.775,2.92,3.02,2.9,2.93,2.94,3.23,2.65,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-02-25,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.3,8.43,8.25,8.29,8.36,-0.07,-0.8373,34634.0,28873.261,4.411,4.411,8.3,8.43,8.25,8.29,8.36,9.2,7.52,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-02-25,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,4.96,4.99,4.93,4.94,4.98,-0.04,-0.8032,110074.08,54474.553,29.9276,30.3449,4.891790580954296,4.9213780239842615,4.862203137924331,4.872065618934319,4.98,5.48,4.48,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-02-26,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.47,11.6,11.47,11.52,11.47,0.05,0.4359,841645.52,970641.211,127.7841,134.5794,10.890846793788649,11.01428272083246,10.890846793788649,10.93832215034396,11.47,12.62,10.32,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-02-26,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.71,7.86,7.7,7.84,7.68,0.16,2.0833,1941435.67,1510578.616,181.704,181.704,7.71,7.859999999999999,7.7,7.84,7.68,8.45,6.91,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-02-26,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,13.36,13.48,12.72,12.82,13.2,-0.38,-2.8788,123843.37,159198.427,4.064,4.064,13.36,13.48,12.72,12.82,13.2,14.52,11.88,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-02-26,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,6.4,6.94,6.4,6.61,6.41,0.2,3.1201,475058.83,318403.984,39.74,39.74,6.4,6.94,6.4,6.610000000000001,6.41,7.05,5.77,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-02-26,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,6.45,6.56,6.44,6.52,6.45,0.07,1.0853,38121.01,24856.288,8.284,8.284,6.45,6.56,6.44,6.52,6.45,7.1,5.81,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-02-26,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.9,2.99,2.9,2.97,2.9,0.07,2.4138,1198575.14,354139.279,22.408,22.408,2.8999999999999995,2.9899999999999998,2.8999999999999995,2.9699999999999998,2.9,3.19,2.61,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-02-26,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.69,8.82,8.68,8.81,8.69,0.12,1.3809,267710.37,234948.934,8.977,9.0053,8.662690859826991,8.792282322632229,8.65272228576505,8.782313748570287,8.69,9.56,7.82,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-02-26,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,2.95,3.05,2.92,3.0,2.93,0.07,2.3891,415527.0,124921.269,10.775,10.775,2.95,3.0499999999999994,2.92,3.0,2.93,3.22,2.64,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000011.SZ,2025-02-26,000011,深物业A,深圳,房产服务,主板,SZSE,L,1992-03-30,,8.3,8.65,8.3,8.47,8.29,0.18,2.1713,80793.99,68653.16,4.411,4.411,8.3,8.65,8.3,8.47,8.29,9.12,7.46,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000012.SZ,2025-02-26,000012,南玻A,深圳,玻璃,主板,SZSE,L,1992-02-28,,4.96,5.03,4.95,5.02,4.94,0.08,1.6194,163028.13,81478.762,29.9276,30.3449,4.891790580954296,4.960827948024216,4.881928099944307,4.9509654670142265,4.94,5.43,4.45,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000001.SZ,2025-02-27,000001,平安银行,深圳,银行,主板,SZSE,L,1991-04-03,,11.53,11.63,11.46,11.62,11.52,0.1,0.8681,977309.75,1130386.662,127.7841,134.5794,10.947817221655024,11.04276793476565,10.881351722477586,11.033272863454586,11.52,12.67,10.37,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000002.SZ,2025-02-27,000002,万科A,深圳,全国地产,主板,SZSE,L,1991-01-29,,7.78,7.89,7.74,7.81,7.84,-0.03,-0.3827,1715773.42,1339145.182,181.704,181.704,7.78,7.89,7.739999999999999,7.81,7.84,8.62,7.06,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000004.SZ,2025-02-27,000004,国华退,,,主板,SZSE,D,1990-12-01,2026-07-14,12.82,13.15,12.35,12.56,12.82,-0.26,-2.0281,98934.0,125385.664,4.064,4.064,12.82,13.15,12.35,12.56,12.82,14.1,11.54,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000006.SZ,2025-02-27,000006,深振业A,深圳,区域地产,主板,SZSE,L,1992-04-27,,6.57,7.0,6.57,6.73,6.61,0.12,1.8154,486923.69,330809.044,39.74,39.74,6.57,7.0,6.57,6.730000000000001,6.61,7.27,5.95,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000007.SZ,2025-02-27,000007,全新好,深圳,其他商业,主板,SZSE,L,1992-04-13,,6.51,6.56,6.42,6.49,6.52,-0.03,-0.4601,38845.5,25196.114,8.284,8.284,6.51,6.56,6.42,6.49,6.52,7.17,5.87,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000008.SZ,2025-02-27,000008,神州高铁,北京,运输设备,主板,SZSE,L,1992-05-07,,2.98,3.02,2.87,2.92,2.97,-0.05,-1.6835,956122.02,280598.33,22.408,22.408,2.98,3.02,2.87,2.92,2.97,3.27,2.67,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000009.SZ,2025-02-27,000009,中国宝安,深圳,电气设备,主板,SZSE,L,1991-06-25,,8.83,8.91,8.7,8.78,8.81,-0.03,-0.3405,341641.35,300582.935,8.977,9.0053,8.80225089669417,8.8819994891897,8.672659433888931,8.752408026384463,8.81,9.69,7.93,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
000010.SZ,2025-02-27,000010,*ST美丽,深圳,建筑工程,主板,SZSE,L,1995-10-27,,3.01,3.15,2.97,3.03,3.0,0.03,1.0,330423.0,100244.268,10.775,10.775,3.01,3.1500000000000004,2.97,3.03,3.0,3.3,2.7,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True
