date,window_days,rolling_return,rolling_annualized_volatility,rolling_sharpe
2022-01-20,63,0.2792475618576631,0.1709279189212115,5.629297238544238
2022-01-21,63,0.27807126065852095,0.1712314680948766,5.598900324873045
2022-01-24,63,0.26942876698876606,0.17264106245496308,5.403016629074852
2022-01-25,63,0.25569480779822973,0.18069190138911895,4.9381538865915955
2022-01-26,63,0.27615626996436893,0.1794235827391409,5.319166896230544
2022-01-27,63,0.21887361666526073,0.18663287517527583,4.1722273310941596
2022-01-28,63,0.2336719689888982,0.18962328710263504,4.354577772950167
2022-02-07,63,0.2680820154442318,0.1879386452882799,4.956238240610044
2022-02-08,63,0.2804204172833247,0.19053348662060998,5.087213724926011
2022-02-09,63,0.28825401521174454,0.19096204599716365,5.199402722076264
2022-02-10,63,0.27044017390452013,0.19220459376120116,4.887619542673931
2022-02-11,63,0.2483372911070456,0.19636060724254845,4.44363841131931
2022-02-14,63,0.25249169198719845,0.1965260877383511,4.505233916633422
2022-02-15,63,0.2435315878143247,0.196517854516303,4.364573782303278
2022-02-16,63,0.24542812715064533,0.19688011906336922,4.386732963865832
2022-02-17,63,0.23444837816826847,0.19820420293416977,4.186516796938175
2022-02-18,63,0.23313996106601498,0.19808655849023965,4.168253325580596
2022-02-21,63,0.2454931834809746,0.19799471433691765,4.364155285900019
2022-02-22,63,0.22913138526198829,0.198934269216856,4.088242453491422
2022-02-23,63,0.255965390243879,0.19782754492448545,4.530837841967912
2022-02-24,63,0.22661590192617553,0.1987897757729495,4.051357534911915
2022-02-25,63,0.24604065674955033,0.1990951912944172,4.349623275882684
2022-02-28,63,0.2481027608795372,0.19913132081676427,4.380881385288503
2022-03-01,63,0.24679306704428527,0.19903960647905022,4.362475577498943
2022-03-02,63,0.23736926485252297,0.19850858576724428,4.226292497855672
2022-03-03,63,0.23348831634777367,0.19881957239745668,4.159086671388939
2022-03-04,63,0.22289489714094657,0.2006745991747178,3.9568166118191317
2022-03-07,63,0.16848946468601644,0.20525518736791157,3.018957813401091
2022-03-08,63,0.10445822694057805,0.21402279537521948,1.8904254682101493
2022-03-09,63,0.0726400258704798,0.22173213410623574,1.3251472972752096
2022-03-10,63,0.08571314743910108,0.22256184970601517,1.5303712208356481
2022-03-11,63,0.10675204512896719,0.22030327720900497,1.8789738873032853
2022-03-14,63,0.07010326667353728,0.22935072120853198,1.2489480753765045
2022-03-15,63,0.0029168483329959916,0.2576237450454413,0.17176766078434286
2022-03-16,63,0.01685661656131021,0.26185591714581663,0.37558648903780206
2022-03-17,63,0.035202643397184374,0.26644058393810144,0.6314457873911931
2022-03-18,63,0.048827492378833215,0.2665699952502449,0.8198344579239906
2022-03-21,63,0.05204472392056103,0.267139148514471,0.8627209736284884
2022-03-22,63,0.039598803980218644,0.2665134535447287,0.6924615032957683
2022-03-23,63,0.030496567888187,0.26648395877722336,0.5656586294892342
2022-03-24,63,0.018079185184735946,0.2681457429677027,0.3900416462008222
2022-03-25,63,0.017728749706312774,0.26813221084422123,0.3851138909556609
2022-03-28,63,-0.004449298282324432,0.26552185867949957,0.06752918667526758
2022-03-29,63,-0.014866961621767372,0.266709800695163,-0.0830975784171029
2022-03-30,63,0.010184356105702896,0.26680296685249016,0.278582386446243
