ts_code,name,start_date,end_date,ann_date,change_reason
600526.SH,*ST菲达,2019-04-22,2020-04-16,2019-04-19,*ST
600530.SH,*ST昂立,2020-04-29,2020-05-05,2020-04-29,其他
600530.SH,*ST交昂,2020-05-06,2021-05-16,2020-04-30,*ST
600530.SH,*ST交昂,2023-07-05,2023-10-08,2023-07-04,*ST
600530.SH,ST交昂,2023-10-09,2024-06-20,2023-09-28,撤消*ST并实行ST
600530.SH,ST交昂,2026-08-04,,2026-08-01,ST
600532.SH,*ST华科,2012-03-30,2012-12-11,2012-03-29,*ST
600532.SH,*ST未来,2022-07-01,2023-05-29,2022-06-30,*ST
600537.SH,*ST亿晶,2026-04-29,,2026-04-28,*ST
600538.SH,*ST国发,2010-04-29,2011-08-21,2010-04-28,*ST
600538.SH,ST国发,2011-08-22,2012-08-23,2011-08-19,撤消*ST并实行ST
600538.SH,*ST国发,2013-04-01,2014-02-23,2013-03-29,*ST
600539.SH,ST狮头,2011-06-30,2014-07-07,2011-06-29,ST
600539.SH,*ST狮头,2015-04-21,2016-05-10,2015-04-20,*ST
600539.SH,ST狮头,2016-07-15,2017-04-16,2016-07-14,ST
600539.SH,*ST狮头,2018-04-25,2019-04-07,2018-04-24,*ST
600539.SH,ST狮头,2019-04-08,2021-05-18,2019-04-04,撤消*ST并实行ST
600540.SH,*ST新赛,2017-05-02,2018-04-08,2017-04-28,*ST
600543.SH,*ST莫高,2023-05-04,2024-07-07,2023-04-28,*ST
600543.SH,*ST莫高,2026-04-27,,2026-04-24,*ST
600546.SH,*ST山煤,2016-05-03,2017-04-11,2016-04-29,*ST
600550.SH,*ST天威,2014-03-12,2015-03-17,2014-03-11,*ST
600552.SH,*ST方兴,2007-05-08,2008-04-06,2007-04-30,*ST
600555.SH,*ST九龙,2013-05-03,2014-04-29,2013-04-27,*ST
600555.SH,*ST海创,2020-05-06,2022-06-15,2020-04-30,*ST
600556.SH,ST北生,2007-05-08,2008-05-04,2007-04-30,ST
600556.SH,*ST北生,2008-05-05,2013-02-07,2008-04-30,从ST变为*ST
600556.SH,ST北生,2013-02-08,2013-05-02,2013-02-05,撤消*ST并实行ST
600556.SH,*ST北生,2013-05-03,2014-05-07,2013-05-02,从ST变为*ST
600556.SH,ST慧球,2016-09-13,2020-04-20,2016-09-09,ST
600562.SH,*ST高陶,2010-02-24,2011-08-24,2010-02-23,*ST
600562.SH,ST高陶,2011-08-25,2012-08-23,2011-08-24,撤消*ST并实行ST
600565.SH,ST迪马,2024-05-06,,2024-04-30,ST
600568.SH,*ST潜药,2007-04-19,2008-12-25,2007-04-18,*ST
600568.SH,ST潜药,2008-12-26,2009-08-26,2008-12-25,撤消*ST并实行ST
600568.SH,*ST中珠,2020-06-02,2021-05-17,2020-06-01,*ST
600568.SH,ST中珠,2021-05-18,,2021-05-17,撤消*ST并实行ST
600576.SH,*ST庆丰,2006-03-27,2006-10-08,2006-03-24,*ST
600576.SH,S*ST庆丰,2006-10-09,2007-01-24,2006-09-28,其他
600576.SH,*ST庆丰,2007-01-25,2007-05-31,2007-01-22,其他
600579.SH,*ST黄海,2007-05-08,2008-06-18,2007-04-30,*ST
600579.SH,ST黄海,2008-06-19,2012-05-01,2008-06-18,撤消*ST并实行ST
600579.SH,*ST黄海,2012-05-02,2014-04-28,2012-04-27,从ST变为*ST
600581.SH,*ST八钢,2016-03-30,2017-05-02,2016-03-29,*ST
600581.SH,*ST八钢,2026-03-31,,2026-03-30,*ST
600589.SH,ST榕泰,2021-05-06,2023-04-26,2021-04-30,ST
600589.SH,*ST榕泰,2023-04-27,2024-06-13,2023-04-26,从ST变为*ST
600593.SH,*ST圣亚,2021-07-22,2022-05-19,2021-07-20,*ST
600595.SH,*ST中孚,2019-05-06,2020-04-29,2019-04-30,*ST
600595.SH,ST中孚,2020-04-30,2020-12-14,2020-04-29,撤消*ST并实行ST
600595.SH,*ST中孚,2020-12-15,2022-01-13,2020-12-14,从ST变为*ST
600595.SH,ST中孚,2022-01-14,2022-05-19,2022-01-13,撤消*ST并实行ST
600598.SH,*ST大荒,2014-03-28,2015-04-02,2014-03-27,*ST
600599.SH,*ST花炮,2007-04-27,2008-06-17,2007-04-26,*ST
600599.SH,*ST熊猫,2020-06-11,2021-05-19,2020-06-10,*ST
600599.SH,ST熊猫,2021-05-20,2025-05-05,2021-05-19,撤消*ST并实行ST
600599.SH,*ST熊猫,2025-05-06,2026-05-31,2025-04-30,从ST变为*ST
600601.SH,ST方科,2021-04-30,2022-05-05,2021-04-29,ST
600601.SH,*ST方科,2022-05-06,2023-06-13,2022-05-05,从ST变为*ST
600603.SH,ST兴业,2002-03-26,2003-05-11,2002-03-25,ST
600603.SH,*ST兴业,2003-05-12,2004-05-09,2003-04-30,从ST变为*ST
600603.SH,ST兴业,2004-05-10,2012-01-18,2004-04-30,撤消*ST并实行ST
600603.SH,*ST兴业,2012-01-19,2014-03-09,2012-01-18,从ST变为*ST
600603.SH,*ST兴业,2016-02-15,2017-03-27,2016-02-05,*ST
600603.SH,ST广物,2024-09-03,2025-10-28,2024-08-31,ST
600604.SH,*ST二纺机,2008-03-18,2009-12-30,2008-03-17,*ST
600604.SH,ST二纺,2009-12-31,2011-03-14,2009-12-30,撤消*ST并实行ST
600604.SH,*ST二纺,2011-03-15,2012-09-04,2011-03-14,从ST变为*ST
600606.SH,ST嘉丰,1998-05-29,1999-05-30,1998-05-26,ST
600608.SH,S*ST沪科,2007-05-08,2007-06-27,2007-04-30,*ST
600608.SH,*ST沪科,2007-06-28,2008-12-28,2007-06-22,其他
600608.SH,ST沪科,2008-12-29,2010-04-29,2008-12-26,撤消*ST并实行ST
600608.SH,*ST沪科,2010-04-30,2011-09-05,2010-04-29,从ST变为*ST
600608.SH,ST沪科,2011-09-06,2013-02-07,2011-09-05,撤消*ST并实行ST
600608.SH,*ST沪科,2015-04-29,2016-05-04,2015-04-28,*ST
600608.SH,ST沪科,2016-05-05,2016-10-26,2016-05-04,撤消*ST并实行ST
600608.SH,*ST沪科,2017-03-27,2018-04-03,2017-03-24,*ST
600608.SH,ST沪科,2018-04-04,2025-04-29,2018-04-03,撤消*ST并实行ST
600608.SH,*ST沪科,2025-04-30,2026-06-07,2025-04-29,从ST变为*ST
600609.SH,*ST金杯,2006-05-08,2006-08-09,2006-04-28,*ST
600609.SH,*ST金杯,2006-10-09,2007-04-29,2006-09-28,其他
600609.SH,ST金杯,2007-04-30,2008-05-21,2007-04-27,撤消*ST并实行ST
600609.SH,*ST金杯,2010-05-04,2011-06-23,2010-04-30,*ST
600609.SH,ST金杯,2011-06-24,2012-08-21,2011-06-23,撤消*ST并实行ST
600610.SH,ST中纺机,1999-04-27,2003-03-31,1999-04-26,ST
600610.SH,S*ST中纺,2007-05-08,2008-05-29,2007-04-28,*ST
600610.SH,SST中纺,2008-05-30,2012-08-27,2008-05-29,撤消*ST并实行ST
600610.SH,S*ST中纺,2014-03-28,2014-11-24,2014-03-27,*ST
600610.SH,*ST中纺,2014-11-25,2015-01-13,2014-11-20,其他
600610.SH,*ST中毅,2015-01-14,2015-05-05,2014-11-07,其他
600610.SH,*ST毅达,2018-07-02,2020-08-16,2018-06-29,*ST
600610.SH,ST毅达,2020-08-17,2021-05-18,2020-08-11,撤消*ST并实行ST
600613.SH,*ST永生,2003-05-12,2006-01-10,2003-04-30,*ST
600614.SH,*ST发展,2006-05-09,2006-06-19,2006-05-08,*ST
600614.SH,*ST鼎立,2006-10-09,2007-05-27,2006-09-28,其他
600614.SH,ST鼎立,2007-05-28,2008-03-05,2007-05-25,撤消*ST并实行ST
600614.SH,*ST鹏起,2019-04-29,2021-06-01,2019-04-26,*ST
600615.SH,*ST丰华,2003-05-12,2005-02-15,2003-04-30,*ST
600615.SH,ST丰华,2005-02-16,2006-10-08,2005-02-04,撤消*ST并实行ST
600615.SH,SST丰华,2006-10-09,2007-02-28,2006-09-28,其他
600615.SH,ST丰华,2007-03-01,2007-06-14,2007-02-26,其他
600615.SH,ST丰华,2019-04-29,2019-09-29,2019-04-26,ST
600615.SH,*ST丰华,2021-05-06,2022-08-23,2021-04-30,*ST
600617.SH,ST联华,2003-05-12,2004-04-25,2003-04-30,ST
600617.SH,*ST联华,2004-04-26,2006-10-08,2004-04-23,从ST变为*ST
600617.SH,S*ST联华,2006-10-09,2007-02-04,2006-09-28,其他
600617.SH,*ST联华,2007-02-05,2007-02-07,2007-01-31,其他
600617.SH,ST联华,2009-04-30,2010-05-03,2009-04-29,ST
600617.SH,*ST联华,2010-05-04,2011-12-21,2010-04-30,从ST变为*ST
600617.SH,ST联华,2011-12-22,2013-05-02,2011-12-21,撤消*ST并实行ST
600617.SH,*ST联华,2013-05-03,2014-03-24,2013-04-27,从ST变为*ST
600622.SH,ST嘉宝,2002-03-27,2003-04-06,2002-03-26,ST
600624.SH,ST复华,2025-09-23,,2025-09-20,ST
600629.SH,ST棱光,2000-04-28,2005-04-26,2000-04-27,ST
600629.SH,*ST棱光,2005-04-27,2006-10-08,2005-04-26,从ST变为*ST
600629.SH,S*ST棱光,2006-10-09,2007-10-25,2006-09-28,其他
600629.SH,*ST棱光,2007-10-26,2007-12-03,2007-10-18,其他
600629.SH,ST棱光,2007-12-04,2008-05-22,2007-12-03,撤消*ST并实行ST
600633.SH,ST双鹿,1998-05-04,1999-07-04,1998-04-30,ST
600633.SH,*ST白猫,2009-03-24,2011-09-28,2009-03-23,*ST
600634.SH,*ST海鸟,2010-04-30,2012-07-02,2010-04-29,*ST
600634.SH,ST海鸟,2012-07-03,2012-07-18,2012-06-27,撤消*ST并实行ST
600634.SH,ST澄海,2012-07-19,2014-04-07,2012-07-13,其他
600634.SH,*ST富控,2018-05-03,2021-06-01,2018-05-02,*ST
600636.SH,*ST爱富,2017-03-30,2018-05-01,2017-03-29,*ST
600636.SH,*ST国化,2025-04-29,2026-05-31,2025-04-26,*ST
600644.SH,*ST乐电,2015-03-31,2016-03-09,2015-03-30,*ST
600645.SH,*ST春花,2006-05-09,2006-10-08,2006-05-08,*ST
600645.SH,S*ST春花,2006-10-09,2007-01-24,2006-09-28,其他
600645.SH,*ST春花,2007-01-25,2007-12-03,2007-01-22,其他
600645.SH,ST望春花,2007-12-04,2009-02-15,2007-12-03,撤消*ST并实行ST
600645.SH,ST协和,2009-02-16,2009-03-18,2009-02-12,其他
600645.SH,ST中源,2009-03-19,2012-03-18,2009-03-17,其他
600647.SH,ST粤海发,1998-04-29,2001-06-10,1998-04-28,ST
600647.SH,ST同达,2001-06-11,2005-06-07,2001-04-06,其他
600647.SH,*ST同达,2023-05-05,2024-06-04,2023-04-29,*ST
600651.SH,*ST飞乐,2020-05-06,2021-04-15,2020-04-30,*ST
600652.SH,*ST游久,2019-05-06,2020-05-12,2019-04-30,*ST
600652.SH,ST游久,2020-05-13,2021-04-29,2020-05-12,撤消*ST并实行ST
600652.SH,*ST游久,2021-04-30,2022-05-24,2021-04-29,从ST变为*ST
600654.SH,*ST中安,2017-05-03,2018-05-09,2017-04-29,*ST
600654.SH,ST中安,2018-05-10,2019-05-05,2018-05-09,撤消*ST并实行ST
600654.SH,*ST中安,2019-05-06,2020-05-10,2019-04-30,从ST变为*ST
600654.SH,ST中安,2020-05-11,2022-05-05,2020-05-08,撤消*ST并实行ST
600654.SH,*ST中安,2022-05-06,2023-06-08,2022-05-05,从ST变为*ST
600654.SH,ST中安,2023-06-09,2024-06-25,2023-06-08,撤消*ST并实行ST
600657.SH,*ST天桥,2006-04-28,2006-08-03,2006-04-27,*ST
600657.SH,*ST天桥,2006-10-09,2007-07-01,2006-09-28,其他
600657.SH,ST天桥,2007-07-02,2009-04-09,2007-06-29,撤消*ST并实行ST
600658.SH,ST京天龙,2000-04-18,2001-04-08,2000-04-15,ST
600666.SH,*ST瑞德,2019-04-29,2020-05-05,2019-04-26,*ST
600666.SH,ST瑞德,2020-05-06,2022-04-25,2020-04-30,撤消*ST并实行ST
600666.SH,*ST瑞德,2022-04-26,2023-06-14,2022-04-23,从ST变为*ST
600666.SH,ST瑞德,2023-06-15,2024-08-19,2023-06-14,撤消*ST并实行ST
600671.SH,ST天目,2007-05-08,2008-06-05,2007-04-30,ST
600671.SH,*ST天目,2011-05-04,2012-06-10,2011-05-03,*ST
600671.SH,ST天目,2012-06-11,2013-05-08,2012-06-08,撤消*ST并实行ST
600671.SH,*ST目药,2020-06-15,2021-05-19,2020-06-12,*ST
600671.SH,ST目药,2021-05-20,2023-04-26,2021-05-19,撤消*ST并实行ST
600671.SH,*ST目药,2023-04-27,2024-06-13,2023-04-26,从ST变为*ST
600671.SH,ST目药,2024-06-14,2025-05-19,2024-06-13,撤消*ST并实行ST
600675.SH,*ST中企,2016-03-22,2017-03-01,2016-03-19,*ST
600677.SH,*ST航通,2020-01-22,,2020-01-21,*ST
600678.SH,ST金顶,2009-06-30,2011-01-31,2009-06-29,ST
600678.SH,*ST金顶,2011-02-01,2013-02-03,2011-01-31,从ST变为*ST
600678.SH,ST金顶,2026-04-30,,2026-04-29,ST
600681.SH,*ST万鸿,2004-04-26,2005-02-15,2004-04-23,*ST
600681.SH,ST万鸿,2005-02-16,2006-10-08,2005-02-04,撤消*ST并实行ST
600681.SH,SST万鸿,2006-10-09,2007-05-07,2006-09-28,其他
600681.SH,S*ST万鸿,2007-05-08,2011-09-07,2007-04-30,从ST变为*ST
600681.SH,ST万鸿,2011-09-08,2013-01-30,2011-09-01,撤消*ST并实行ST
600683.SH,ST甬华联,2000-04-13,2001-04-16,2000-04-12,ST
600687.SH,ST刚泰,2019-04-12,2019-05-05,2019-04-11,ST
600687.SH,*ST刚泰,2019-05-06,2021-01-06,2019-04-30,从ST变为*ST
600689.SH,*ST三毛,2014-04-15,2015-03-02,2014-04-14,*ST
600691.SH,ST东碳,1999-04-29,2000-05-09,1999-04-28,ST
600691.SH,*ST林控,2004-04-21,2005-04-14,2004-04-20,*ST
600691.SH,ST林控,2005-04-15,2005-06-12,2005-04-14,撤消*ST并实行ST
600691.SH,ST东碳,2005-06-13,2006-10-08,2004-04-20,其他
600691.SH,SST东碳,2006-10-09,2007-05-07,2006-09-28,其他
600691.SH,S*ST东碳,2007-05-08,2007-05-24,2007-04-30,从ST变为*ST
600691.SH,*ST东碳,2007-05-25,2008-12-28,2007-05-22,其他
600691.SH,ST东碳,2008-12-29,2010-04-21,2008-12-26,撤消*ST并实行ST
600691.SH,*ST东碳,2010-04-22,2013-04-02,2010-04-21,从ST变为*ST
600691.SH,*ST阳化,2015-04-13,2016-04-20,2015-04-10,*ST
600695.SH,ST大江,2003-04-29,2003-05-11,2003-04-28,ST
600695.SH,*ST大江,2003-05-12,2004-04-25,2003-04-28,从ST变为*ST
600695.SH,ST大江,2004-04-26,2006-04-17,2004-04-23,撤消*ST并实行ST
600695.SH,*ST大江,2006-04-18,2006-09-19,2006-04-17,从ST变为*ST
600695.SH,*ST大江,2006-10-09,2007-05-27,2006-09-28,其他
600695.SH,ST大江,2007-05-28,2008-06-22,2007-05-25,撤消*ST并实行ST
600695.SH,*ST绿庭,2021-04-21,2022-05-16,2021-04-20,*ST
600696.SH,ST豪盛,2000-05-09,2001-02-28,2000-05-08,ST
600696.SH,*ST匹凸,2017-03-29,2018-02-08,2017-03-28,*ST
600696.SH,ST匹凸,2018-02-09,2018-06-18,2018-02-08,撤消*ST并实行ST
600696.SH,ST岩石,2018-06-19,2021-06-16,2018-06-12,其他
600696.SH,*ST岩石,2025-04-23,2026-05-31,2025-04-22,*ST
600698.SH,ST轻骑,2002-04-29,2006-10-08,2002-04-26,ST
600698.SH,SST轻骑,2006-10-09,2008-11-06,2006-09-28,其他
600698.SH,ST轻骑,2008-11-07,2011-04-05,2008-11-04,其他
600698.SH,*ST轻骑,2011-04-06,2013-07-04,2011-04-01,从ST变为*ST
600698.SH,ST轻骑,2013-07-05,2014-05-04,2013-06-29,撤消*ST并实行ST
600698.SH,*ST天雁,2019-03-29,2020-04-29,2019-03-28,*ST
600698.SH,ST天雁,2020-04-30,2021-06-03,2020-04-29,撤消*ST并实行ST
600699.SH,*ST得亨,2007-04-25,2008-12-28,2007-04-24,*ST
600699.SH,ST得亨,2008-12-29,2010-04-14,2008-12-26,撤消*ST并实行ST
600699.SH,*ST得亨,2010-04-15,2011-08-24,2010-04-14,从ST变为*ST
600699.SH,ST得亨,2011-08-25,2012-02-29,2011-08-24,撤消*ST并实行ST
600701.SH,*ST工新,2009-04-27,2010-06-30,2009-04-24,*ST
600701.SH,*ST工新,2016-04-25,2017-02-13,2016-04-22,*ST
600701.SH,*ST工新,2018-05-03,2021-03-14,2018-05-02,*ST
600702.SH,ST舍得,2020-09-22,2021-05-18,2020-09-21,ST
600703.SH,ST活力,2001-02-06,2001-04-10,2001-01-20,ST
600703.SH,ST天颐,2001-04-11,2002-03-27,2001-02-08,其他
600703.SH,*ST天颐,2006-05-08,2006-10-08,2006-04-28,*ST
600703.SH,S*ST天颐,2006-10-09,2008-07-07,2006-09-28,其他
600703.SH,ST天颐,2008-07-08,2008-07-13,2008-07-01,撤消*ST并实行ST
600703.SH,ST三安,2008-07-14,2009-01-22,2008-07-09,其他
600705.SH,*ST北亚,2006-04-11,2006-10-08,2006-04-10,*ST
600705.SH,S*ST北亚,2006-10-09,2012-08-29,2006-09-28,其他
600705.SH,ST航投,2012-08-30,2013-02-05,2012-08-23,撤消*ST并实行ST
600706.SH,*ST长信,2007-04-25,2008-06-18,2007-04-24,*ST
600706.SH,ST长信,2008-06-19,2012-09-03,2008-06-18,撤消*ST并实行ST
600707.SH,*ST彩虹,2013-04-01,2014-03-13,2013-03-29,*ST
600710.SH,*ST常林,2015-04-28,2017-07-30,2015-04-27,*ST
600710.SH,ST常林,2017-07-31,2018-03-27,2017-07-25,撤消*ST并实行ST
600711.SH,*ST雄震,2006-05-08,2006-10-08,2006-04-28,*ST
600711.SH,S*ST雄震,2006-10-09,2007-01-21,2006-09-28,其他
600711.SH,*ST雄震,2007-01-22,2007-03-25,2007-01-17,其他
600711.SH,ST雄震,2007-03-26,2011-03-03,2007-03-23,撤消*ST并实行ST
600711.SH,ST盛屯,2024-08-01,2025-08-13,2024-07-31,ST
600714.SH,*ST金瑞,2007-03-27,2008-05-29,2007-03-26,*ST
600714.SH,ST金瑞,2008-05-30,2011-04-28,2008-05-29,撤消*ST并实行ST
600715.SH,ST松辽,1999-04-29,2000-05-07,1999-04-28,ST
600715.SH,ST松辽,2002-04-23,2003-05-11,2002-04-20,ST
600715.SH,*ST松辽,2003-05-12,2004-04-22,2003-04-30,从ST变为*ST
600715.SH,ST松辽,2004-04-23,2006-04-27,2004-04-22,撤消*ST并实行ST
600715.SH,*ST松辽,2006-04-28,2006-10-08,2006-04-27,从ST变为*ST
600715.SH,S*ST松辽,2006-10-09,2006-11-13,2006-09-28,其他
600715.SH,*ST松辽,2006-11-14,2007-06-04,2006-11-09,其他
600715.SH,ST松辽,2007-06-05,2011-04-28,2007-06-04,撤消*ST并实行ST
600715.SH,*ST松辽,2011-04-29,2012-05-27,2011-04-28,从ST变为*ST
600715.SH,ST松辽,2012-05-28,2012-08-29,2012-05-25,撤消*ST并实行ST
600715.SH,*ST松辽,2015-01-30,2016-03-13,2015-01-29,*ST
600715.SH,*ST文投,2024-04-29,2025-05-05,2024-04-26,*ST
600716.SH,*ST耀华,2007-04-30,2008-06-02,2007-04-27,*ST
600716.SH,ST耀华,2008-06-03,2010-02-07,2008-06-02,撤消*ST并实行ST
600716.SH,ST凤凰,2010-02-08,2010-04-01,2010-01-05,其他
600719.SH,ST热电,2022-05-05,2023-04-02,2022-04-29,ST
600721.SH,ST百花村,2000-04-07,2001-05-10,2000-04-06,ST
600721.SH,*ST百花,2006-05-09,2006-10-08,2006-05-08,*ST
600721.SH,S*ST百花,2006-10-09,2007-06-26,2006-09-28,其他
600721.SH,SST百花,2007-06-27,2008-01-23,2007-06-26,撤消*ST并实行ST
600721.SH,ST百花,2008-01-24,2011-06-02,2008-01-21,其他
600721.SH,*ST百花,2016-03-08,2017-03-19,2016-03-07,*ST
600721.SH,*ST百花,2019-04-30,2020-04-29,2019-04-29,*ST
600721.SH,ST百花,2020-04-30,2021-03-31,2020-04-29,撤消*ST并实行ST
600721.SH,*ST百花,2021-04-01,2022-05-04,2021-03-31,从ST变为*ST
600722.SH,*ST沧化,2007-05-08,2008-04-21,2007-04-30,*ST
600722.SH,ST沧化,2008-04-22,2008-05-07,2008-04-22,撤消*ST并实行ST
600722.SH,ST金化,2008-05-08,2010-03-30,2008-05-06,其他
600722.SH,*ST金化,2010-03-31,2011-05-05,2010-03-30,从ST变为*ST
600722.SH,ST金化,2011-05-06,2013-01-30,2011-05-05,撤消*ST并实行ST
600722.SH,*ST金化,2015-04-21,2016-02-04,2015-04-20,*ST
600725.SH,*ST云维,2016-05-03,2017-03-15,2016-04-29,*ST
600725.SH,ST云维,2017-03-16,2021-05-31,2017-03-15,撤消*ST并实行ST
600726.SH,*ST华源,2019-04-30,2020-05-05,2019-04-29,*ST
600726.SH,*ST华源,2022-04-29,2023-06-12,2022-04-28,*ST
600727.SH,*ST鲁北,2009-05-04,2011-08-17,2009-04-30,*ST
600727.SH,ST鲁北,2011-08-18,2012-06-26,2011-08-12,撤消*ST并实行ST
600728.SH,*ST新太,2006-05-09,2006-10-08,2006-05-08,*ST
600728.SH,S*ST新太,2006-10-09,2007-05-27,2006-09-28,其他
600728.SH,SST新太,2007-05-28,2009-03-16,2007-05-25,撤消*ST并实行ST
600728.SH,S*ST新太,2009-03-17,2010-06-08,2009-03-16,从ST变为*ST
600728.SH,*ST新太,2010-06-09,2010-09-12,2010-06-04,其他
600728.SH,ST新太,2010-09-13,2011-08-07,2010-09-10,撤消*ST并实行ST
600730.SH,*ST高科,2026-04-28,,2026-04-25,*ST
600732.SH,*ST新梅,2015-04-29,2017-06-05,2015-04-28,*ST
600732.SH,ST新梅,2017-06-06,2019-12-26,2017-05-27,撤消*ST并实行ST
600732.SH,ST爱旭,2019-12-27,2020-03-04,2019-12-24,其他
600733.SH,S*ST前锋,2012-03-16,2013-04-07,2012-03-15,*ST
600733.SH,S*ST前锋,2017-03-22,2018-02-21,2017-03-21,*ST
600733.SH,SST前锋,2018-02-22,2018-08-30,2018-02-14,撤消*ST并实行ST
600734.SH,ST实达,2001-05-08,2002-03-10,2001-04-30,ST
600734.SH,*ST实达,2006-05-09,2006-10-08,2006-05-08,*ST
600734.SH,S*ST实达,2006-10-09,2008-12-25,2006-09-28,其他
600734.SH,ST实达,2008-12-26,2009-05-20,2008-12-22,撤消*ST并实行ST
600734.SH,*ST实达,2020-06-16,2022-06-14,2020-06-15,*ST
600734.SH,ST实达,2022-06-15,2024-06-10,2022-06-14,撤消*ST并实行ST
600734.SH,*ST实达,2026-04-30,,2026-04-29,*ST
600735.SH,*ST陈香,2004-04-23,2005-03-07,2004-04-22,*ST
600735.SH,ST陈香,2005-03-08,2006-10-08,2005-03-07,撤消*ST并实行ST
600735.SH,SST陈香,2006-10-09,2007-05-07,2006-09-28,其他
600735.SH,S*ST陈香,2007-05-08,2007-05-27,2007-04-30,从ST变为*ST
600735.SH,S*ST锦股,2007-05-28,2007-08-14,2007-05-24,其他
600735.SH,*ST锦股,2007-08-15,2008-05-22,2007-08-10,其他
600735.SH,ST新华锦,2025-09-30,,2025-09-27,ST
600737.SH,ST屯河,2004-07-26,2006-04-18,2004-07-23,ST
600737.SH,*ST屯河,2006-04-19,2006-10-08,2006-04-18,从ST变为*ST
600737.SH,S*ST屯河,2006-10-09,2007-01-22,2006-09-28,其他
600737.SH,*ST屯河,2007-01-23,2007-03-06,2007-01-22,其他
600738.SH,ST民百,2003-04-25,2003-05-11,2003-04-24,ST
600738.SH,*ST民百,2003-05-12,2004-03-28,2003-04-24,从ST变为*ST
600738.SH,ST民百,2004-03-29,2005-04-10,2004-03-26,撤消*ST并实行ST
600740.SH,*ST山焦,2010-03-31,2011-05-02,2010-03-30,*ST
600743.SH,ST幸福,2001-02-21,2006-10-08,2001-02-20,ST
600743.SH,SST幸福,2006-10-09,2008-08-27,2006-09-28,其他
600743.SH,ST幸福,2008-08-28,2009-03-25,2008-08-25,其他
600745.SH,ST康赛,2001-04-27,2003-04-29,2001-04-26,ST
600745.SH,*ST天华,2006-04-28,2006-10-08,2006-04-27,*ST
600745.SH,S*ST天华,2006-10-09,2008-07-07,2006-09-28,其他
600745.SH,ST天华,2008-07-08,2009-04-21,2008-07-01,撤消*ST并实行ST
600745.SH,*ST闻泰,2026-05-06,,2026-04-30,*ST
600749.SH,ST藏圣地,2003-03-10,2003-05-11,2003-03-07,ST
600749.SH,*ST藏圣地,2003-05-12,2004-04-21,2003-04-30,从ST变为*ST
600749.SH,*ST藏旅,2018-05-02,2019-04-09,2018-04-27,*ST
600751.SH,ST天海,2003-06-30,2004-05-09,2003-06-27,ST
600751.SH,*ST天海,2004-05-10,2006-10-08,2004-04-30,从ST变为*ST
600751.SH,S*ST天海,2006-10-09,2007-01-21,2006-09-28,其他
600751.SH,SST天海,2007-01-22,2008-05-04,2007-01-19,撤消*ST并实行ST
600751.SH,S*ST天海,2008-05-05,2009-08-26,2008-04-30,从ST变为*ST
600751.SH,SST天海,2009-08-27,2013-04-22,2009-08-26,撤消*ST并实行ST
600753.SH,ST冰熊,2001-04-24,2006-07-16,2001-04-21,ST
600753.SH,ST冰熊,2006-10-09,2007-10-08,2006-09-28,其他
600753.SH,*ST庚星,2025-04-29,2025-06-05,2025-04-26,*ST
600753.SH,*ST海钦,2025-06-06,2026-06-15,2025-05-24,其他
600753.SH,ST海钦,2026-06-16,,2026-06-13,撤消*ST并实行ST
600757.SH,*ST源发,2007-05-08,2008-06-03,2007-04-30,*ST
600757.SH,ST源发,2008-06-04,2010-03-30,2008-06-03,撤消*ST并实行ST
600757.SH,*ST源发,2010-03-31,2011-08-21,2010-03-30,从ST变为*ST
600757.SH,ST源发,2011-08-22,2012-03-25,2011-08-19,撤消*ST并实行ST
600758.SH,ST金帝,1999-05-04,2000-04-25,1999-04-29,ST
600758.SH,ST金帝,2003-04-29,2003-05-11,2003-04-28,ST
600758.SH,*ST金帝,2003-05-12,2004-04-28,2003-04-28,从ST变为*ST
600758.SH,ST金帝,2004-04-29,2006-10-08,2004-04-28,撤消*ST并实行ST
600758.SH,SST金帝,2006-10-09,2007-02-06,2006-09-28,其他
600758.SH,ST金帝,2007-02-07,2007-06-20,2007-02-05,其他
600758.SH,ST红阳,2007-06-21,2008-03-13,2007-04-25,其他
600759.SH,ST琼华侨,1999-05-04,2001-05-17,1999-04-30,ST
600759.SH,ST琼华侨,2003-01-07,2006-05-08,2002-12-28,撤销PT
600759.SH,*ST华侨,2006-05-09,2006-10-08,2006-05-08,从ST变为*ST
600759.SH,S*ST华侨,2006-10-09,2007-11-18,2006-09-28,其他
600759.SH,*ST华侨,2007-11-19,2007-12-03,2007-11-14,其他
600759.SH,ST华侨,2007-12-04,2008-02-21,2007-12-03,撤消*ST并实行ST
600759.SH,ST洲际,2022-04-26,2023-09-21,2022-04-25,ST
600759.SH,*ST洲际,2023-09-22,2024-01-14,2023-09-21,从ST变为*ST
600759.SH,ST洲际,2024-01-15,2024-06-25,2024-01-12,撤消*ST并实行ST
600759.SH,ST洲际,2026-04-29,,2026-04-28,ST
600760.SH,ST黑豹,2003-03-14,2003-05-11,2003-03-13,ST
600760.SH,*ST黑豹,2003-05-12,2004-03-29,2003-04-30,从ST变为*ST
600760.SH,ST黑豹,2004-03-30,2006-03-01,2004-03-29,撤消*ST并实行ST
600760.SH,ST黑豹,2006-10-09,2008-06-12,2006-09-28,其他
600760.SH,*ST黑豹,2013-04-02,2014-03-06,2013-03-30,*ST
600760.SH,*ST黑豹,2016-04-27,2017-03-12,2016-04-26,*ST
